CMDLINE 'H:\Intel Realsense\Code\venv\Scripts\python.exe' main.py
MEM 3.546875 1660226060.4294
MEM 12.789062 1660226060.5353
MEM 18.613281 1660226060.6417
MEM 24.640625 1660226060.7484
MEM 25.582031 1660226060.8536
MEM 27.128906 1660226060.9587
MEM 28.597656 1660226061.0654
MEM 29.894531 1660226061.1714
MEM 30.863281 1660226061.2769
MEM 32.632812 1660226061.3824
MEM 34.601562 1660226061.4874
MEM 40.175781 1660226061.5941
MEM 41.917969 1660226061.7003
MEM 43.437500 1660226061.8068
MEM 43.750000 1660226061.9119
MEM 44.679688 1660226062.0177
MEM 46.117188 1660226062.1228
MEM 46.648438 1660226062.2279
MEM 47.960938 1660226062.3348
MEM 50.125000 1660226062.4406
MEM 52.414062 1660226062.5457
MEM 52.964844 1660226062.6517
MEM 54.863281 1660226062.7567
MEM 59.371094 1660226062.8623
MEM 65.535156 1660226062.9682
MEM 68.320312 1660226063.0738
MEM 70.937500 1660226063.1792
MEM 73.265625 1660226063.2850
MEM 73.335938 1660226063.3918
MEM 73.335938 1660226063.4976
MEM 73.398438 1660226063.6033
MEM 73.449219 1660226063.7094
MEM 73.449219 1660226063.8161
MEM 73.511719 1660226063.9228
MEM 74.992188 1660226064.0286
MEM 75.636719 1660226064.1364
MEM 76.761719 1660226064.2426
MEM 77.355469 1660226064.3485
MEM 79.691406 1660226064.4553
MEM 81.132812 1660226064.5613
MEM 81.355469 1660226064.6666
MEM 81.355469 1660226064.7726
MEM 81.578125 1660226064.8777
MEM 81.285156 1660226064.9835
MEM 81.281250 1660226065.0892
MEM 81.390625 1660226065.1952
MEM 81.304688 1660226065.3006
MEM 81.332031 1660226065.4063
MEM 81.363281 1660226065.5121
MEM 81.335938 1660226065.6177
MEM 81.332031 1660226065.7229
MEM 81.332031 1660226065.8357
MEM 81.355469 1660226065.9410
MEM 81.355469 1660226066.0476
MEM 81.378906 1660226066.1542
MEM 81.378906 1660226066.2598
MEM 81.371094 1660226066.3656
MEM 81.484375 1660226066.4712
MEM 81.378906 1660226066.5764
MEM 81.378906 1660226066.6818
MEM 81.371094 1660226066.7871
MEM 81.382812 1660226066.8930
MEM 81.371094 1660226066.9995
MEM 81.375000 1660226067.1062
MEM 81.382812 1660226067.2129
MEM 81.472656 1660226067.3198
MEM 81.484375 1660226067.4256
MEM 81.484375 1660226067.5334
MEM 81.488281 1660226067.6397
MEM 81.949219 1660226067.7450
MEM 81.949219 1660226067.8516
MEM 90.238281 1660226067.9583
MEM 93.503906 1660226068.0648
MEM 87.187500 1660226068.1706
MEM 90.316406 1660226068.2760
MEM 95.042969 1660226068.3828
MEM 87.210938 1660226068.4879
MEM 85.664062 1660226068.5938
MEM 95.226562 1660226068.7000
MEM 85.671875 1660226068.8057
MEM 87.214844 1660226068.9116
MEM 85.671875 1660226069.0173
MEM 95.363281 1660226069.1233
MEM 87.214844 1660226069.2294
MEM 85.683594 1660226069.3353
MEM 93.902344 1660226069.4465
MEM 87.226562 1660226069.5525
MEM 85.722656 1660226069.6576
MEM 90.804688 1660226069.7644
MEM 85.726562 1660226069.8708
MEM 87.273438 1660226069.9775
MEM 87.269531 1660226070.0826
MEM 90.800781 1660226070.1903
MEM 92.824219 1660226070.2981
MEM 85.726562 1660226070.4058
MEM 85.718750 1660226070.5127
MEM 93.511719 1660226070.6196
MEM 87.257812 1660226070.7254
MEM 85.714844 1660226070.8303
MEM 94.019531 1660226070.9364
MEM 88.226562 1660226071.0421
MEM 86.621094 1660226071.1491
MEM 90.882812 1660226071.2724
MEM 86.613281 1660226071.3788
MEM 87.410156 1660226071.4846
MEM 90.910156 1660226071.5924
MEM 87.031250 1660226071.6990
MEM 85.867188 1660226071.8057
MEM 87.800781 1660226071.9125
MEM 88.972656 1660226072.0180
MEM 91.550781 1660226072.1243
MEM 85.867188 1660226072.2309
MEM 85.867188 1660226072.3373
MEM 87.414062 1660226072.4438
MEM 90.617188 1660226072.5515
MEM 87.792969 1660226072.6582
MEM 88.863281 1660226072.7649
MEM 95.128906 1660226072.8726
MEM 85.835938 1660226072.9794
MEM 87.378906 1660226073.0861
MEM 88.160156 1660226073.1928
MEM 88.957031 1660226073.2995
MEM 94.570312 1660226073.4082
MEM 90.898438 1660226073.5159
MEM 93.750000 1660226073.6226
MEM 93.597656 1660226073.7313
MEM 85.816406 1660226073.8391
MEM 86.679688 1660226073.9458
MEM 85.832031 1660226074.0535
MEM 88.144531 1660226074.1602
MEM 87.355469 1660226074.2659
MEM 89.226562 1660226074.3736
MEM 91.335938 1660226074.4803
MEM 85.816406 1660226074.5870
MEM 88.140625 1660226074.6938
MEM 86.750000 1660226074.7996
MEM 93.574219 1660226074.9073
MEM 87.375000 1660226075.0140
MEM 88.152344 1660226075.1198
MEM 95.500000 1660226075.2266
MEM 86.605469 1660226075.3334
MEM 87.375000 1660226075.4385
MEM 91.644531 1660226075.5450
MEM 93.339844 1660226075.6567
MEM 87.375000 1660226075.7636
MEM 88.148438 1660226075.8703
MEM 91.187500 1660226075.9766
MEM 87.375000 1660226076.0835
MEM 95.156250 1660226076.1902
MEM 91.507812 1660226076.2969
MEM 90.398438 1660226076.4036
MEM 94.382812 1660226076.5104
MEM 96.382812 1660226076.6200
MEM 89.750000 1660226076.7277
MEM 90.402344 1660226076.8334
MEM 90.738281 1660226076.9401
MEM 95.980469 1660226077.0461
MEM 90.402344 1660226077.1513
MEM 90.402344 1660226077.2563
MEM 94.437500 1660226077.3629
MEM 90.402344 1660226077.4697
MEM 93.558594 1660226077.5765
MEM 96.761719 1660226077.6827
MEM 90.406250 1660226077.7897
MEM 97.093750 1660226077.8958
MEM 91.179688 1660226078.0017
MEM 90.406250 1660226078.1079
MEM 96.761719 1660226078.2158
MEM 90.406250 1660226078.3218
MEM 91.179688 1660226078.4275
MEM 96.761719 1660226078.5345
MEM 91.566406 1660226078.6404
MEM 95.996094 1660226078.7478
MEM 93.652344 1660226078.8537
MEM 93.515625 1660226078.9606
MEM 93.652344 1660226079.0667
MEM 93.652344 1660226079.1718
MEM 94.441406 1660226079.2786
MEM 88.863281 1660226079.3855
MEM 88.867188 1660226079.4924
MEM 99.605469 1660226079.5982
MEM 91.187500 1660226079.7044
MEM 90.414062 1660226079.8102
MEM 101.410156 1660226079.9170
MEM 90.414062 1660226080.0248
MEM 90.414062 1660226080.1307
MEM 96.613281 1660226080.2376
MEM 93.628906 1660226080.3436
MEM 97.863281 1660226080.4498
MEM 93.628906 1660226080.5563
MEM 93.628906 1660226080.6622
MEM 100.636719 1660226080.7689
MEM 93.628906 1660226080.8756
MEM 93.628906 1660226080.9824
MEM 102.839844 1660226081.0900
MEM 88.867188 1660226081.1968
MEM 90.414062 1660226081.3035
MEM 93.628906 1660226081.4097
MEM 98.285156 1660226081.5194
MEM 91.187500 1660226081.6262
MEM 95.066406 1660226081.7318
MEM 95.175781 1660226081.8385
MEM 90.414062 1660226081.9444
MEM 97.457031 1660226082.0505
MEM 95.179688 1660226082.1565
MEM 93.632812 1660226082.2632
MEM 97.519531 1660226082.3702
MEM 93.632812 1660226082.4761
MEM 102.398438 1660226082.5825
MEM 90.417969 1660226082.6883
MEM 91.289062 1660226082.7933
MEM 94.335938 1660226082.8994
MEM 90.417969 1660226083.0063
MEM 94.421875 1660226083.1130
MEM 96.742188 1660226083.2207
MEM 91.191406 1660226083.3265
MEM 95.136719 1660226083.4334
MEM 93.632812 1660226083.5403
MEM 93.632812 1660226083.6470
MEM 94.421875 1660226083.7540
MEM 93.632812 1660226083.8609
MEM 96.742188 1660226083.9678
MEM 93.632812 1660226084.0745
MEM 93.632812 1660226084.1803
MEM 96.742188 1660226084.2902
MEM 90.417969 1660226084.3959
MEM 92.289062 1660226084.5016
MEM 90.417969 1660226084.6088
MEM 91.191406 1660226084.7145
MEM 99.105469 1660226084.8207
MEM 93.632812 1660226084.9265
MEM 93.656250 1660226085.0335
MEM 93.632812 1660226085.1394
MEM 93.632812 1660226085.2455
MEM 97.531250 1660226085.3525
MEM 88.871094 1660226085.4585
MEM 93.632812 1660226085.5635
