CMDLINE 'H:\Intel Realsense\Code\venv\Scripts\python.exe' main.py
MEM 4.222656 1660227601.5991
MEM 12.609375 1660227601.7055
MEM 18.652344 1660227601.8112
MEM 24.570312 1660227601.9179
MEM 25.125000 1660227602.0236
MEM 25.503906 1660227602.1300
MEM 25.503906 1660227602.2356
MEM 25.738281 1660227602.3419
MEM 26.652344 1660227602.4480
MEM 27.964844 1660227602.5549
MEM 28.593750 1660227602.6609
MEM 28.687500 1660227602.7667
MEM 29.285156 1660227602.8737
MEM 30.511719 1660227602.9787
MEM 31.289062 1660227603.0893
MEM 32.394531 1660227603.1965
MEM 34.015625 1660227603.3027
MEM 39.351562 1660227603.4079
MEM 40.750000 1660227603.5141
MEM 42.046875 1660227603.6206
MEM 42.847656 1660227603.7331
MEM 43.656250 1660227603.8385
MEM 43.765625 1660227603.9454
MEM 44.582031 1660227604.0511
MEM 44.855469 1660227604.1579
MEM 45.902344 1660227604.2628
MEM 46.406250 1660227604.3681
MEM 46.628906 1660227604.4750
MEM 48.195312 1660227604.5810
MEM 48.539062 1660227604.6880
MEM 50.757812 1660227604.7938
MEM 52.789062 1660227604.9005
MEM 52.945312 1660227605.0062
MEM 53.304688 1660227605.1122
MEM 53.843750 1660227605.2178
MEM 55.441406 1660227605.3259
MEM 60.332031 1660227605.4317
MEM 66.417969 1660227605.5374
MEM 68.335938 1660227605.6438
MEM 70.453125 1660227605.7493
MEM 73.792969 1660227605.8545
MEM 73.992188 1660227605.9607
MEM 74.101562 1660227606.0665
MEM 74.101562 1660227606.1722
MEM 74.164062 1660227606.2791
MEM 74.164062 1660227606.3849
MEM 74.164062 1660227606.4908
MEM 74.179688 1660227606.5966
MEM 74.242188 1660227606.7025
MEM 74.242188 1660227606.8083
MEM 74.582031 1660227606.9141
MEM 76.222656 1660227607.0227
MEM 76.488281 1660227607.1290
MEM 77.343750 1660227607.2344
MEM 78.597656 1660227607.3404
MEM 81.644531 1660227607.4456
MEM 81.644531 1660227607.5523
MEM 81.875000 1660227607.6588
MEM 81.765625 1660227607.7651
MEM 82.097656 1660227607.8713
MEM 81.796875 1660227607.9764
MEM 81.796875 1660227608.0831
MEM 81.785156 1660227608.1898
MEM 81.847656 1660227608.2952
MEM 81.851562 1660227608.4007
MEM 81.843750 1660227608.5065
MEM 82.113281 1660227608.6122
MEM 81.851562 1660227608.7180
MEM 81.851562 1660227608.8231
MEM 81.875000 1660227608.9285
MEM 81.875000 1660227609.0342
MEM 81.898438 1660227609.1405
MEM 81.898438 1660227609.2458
MEM 81.890625 1660227609.3523
MEM 81.890625 1660227609.4577
MEM 81.898438 1660227609.5630
MEM 81.902344 1660227609.6688
MEM 81.902344 1660227609.7744
MEM 81.906250 1660227609.8803
MEM 81.894531 1660227609.9873
MEM 81.898438 1660227610.0926
MEM 81.902344 1660227610.1995
MEM 81.996094 1660227610.3055
MEM 82.007812 1660227610.4117
MEM 82.300781 1660227610.5185
MEM 82.039062 1660227610.6261
MEM 82.351562 1660227610.7327
MEM 83.144531 1660227610.8394
MEM 86.937500 1660227610.9458
MEM 86.539062 1660227611.0516
MEM 96.152344 1660227611.1588
MEM 87.074219 1660227611.2656
MEM 86.175781 1660227611.3723
MEM 86.554688 1660227611.4790
MEM 90.691406 1660227611.5853
MEM 87.804688 1660227611.6922
MEM 86.183594 1660227611.7982
MEM 87.753906 1660227611.9033
MEM 96.308594 1660227612.0102
MEM 87.347656 1660227612.1162
MEM 87.738281 1660227612.2231
MEM 87.742188 1660227612.3299
MEM 96.531250 1660227612.4368
MEM 87.347656 1660227612.5434
MEM 86.195312 1660227612.6502
MEM 87.742188 1660227612.7553
MEM 97.136719 1660227612.8614
MEM 86.203125 1660227612.9679
MEM 86.816406 1660227613.0748
MEM 87.753906 1660227613.1815
MEM 87.742188 1660227613.2872
MEM 93.066406 1660227613.3944
MEM 93.316406 1660227613.5023
MEM 89.218750 1660227613.6101
MEM 88.445312 1660227613.7161
MEM 89.992188 1660227613.8220
MEM 98.046875 1660227613.9320
MEM 90.093750 1660227614.0381
MEM 89.992188 1660227614.1439
MEM 93.101562 1660227614.2498
MEM 93.984375 1660227614.3607
MEM 90.015625 1660227614.4734
MEM 90.019531 1660227614.5801
MEM 90.023438 1660227614.6858
MEM 94.773438 1660227614.7922
MEM 89.253906 1660227614.8991
MEM 90.023438 1660227615.0059
MEM 93.921875 1660227615.1119
MEM 93.960938 1660227615.2188
MEM 90.035156 1660227615.3239
MEM 90.035156 1660227615.4295
MEM 98.699219 1660227615.5363
MEM 90.035156 1660227615.6416
MEM 90.035156 1660227615.7469
MEM 97.972656 1660227615.8548
MEM 90.035156 1660227615.9617
MEM 90.035156 1660227616.0677
MEM 94.816406 1660227616.1755
MEM 90.035156 1660227616.2819
MEM 91.195312 1660227616.3877
MEM 93.988281 1660227616.4946
MEM 89.265625 1660227616.6005
MEM 90.035156 1660227616.7075
MEM 95.148438 1660227616.8137
MEM 93.921875 1660227616.9198
MEM 90.808594 1660227617.0257
MEM 90.035156 1660227617.1320
MEM 99.191406 1660227617.2379
MEM 90.042969 1660227617.3437
MEM 91.199219 1660227617.4490
MEM 94.816406 1660227617.5557
MEM 90.035156 1660227617.6615
MEM 90.035156 1660227617.7672
MEM 94.375000 1660227617.8759
MEM 89.488281 1660227617.9818
MEM 90.035156 1660227618.0875
MEM 90.035156 1660227618.1939
MEM 93.109375 1660227618.3007
MEM 90.035156 1660227618.4064
MEM 90.808594 1660227618.5119
MEM 98.667969 1660227618.6180
MEM 88.058594 1660227618.7236
MEM 87.289062 1660227618.8295
MEM 93.808594 1660227618.9356
MEM 87.289062 1660227619.0425
MEM 87.289062 1660227619.1483
MEM 91.937500 1660227619.2547
MEM 95.035156 1660227619.3610
MEM 88.835938 1660227619.4676
MEM 88.835938 1660227619.5727
MEM 88.835938 1660227619.6791
MEM 88.835938 1660227619.7860
MEM 98.285156 1660227619.8920
MEM 89.609375 1660227619.9972
MEM 88.832031 1660227620.1030
MEM 96.722656 1660227620.2098
MEM 87.296875 1660227620.3157
MEM 88.839844 1660227620.4225
MEM 99.074219 1660227620.5294
MEM 99.984375 1660227620.6383
MEM 95.570312 1660227620.7479
MEM 88.828125 1660227620.8545
MEM 88.847656 1660227620.9612
MEM 93.214844 1660227621.0689
MEM 87.289062 1660227621.1750
MEM 88.824219 1660227621.2817
MEM 92.781250 1660227621.3879
MEM 95.152344 1660227621.4946
MEM 88.828125 1660227621.6005
MEM 93.554688 1660227621.7071
MEM 88.828125 1660227621.8140
