CMDLINE 'H:\Intel Realsense\Code\venv\Scripts\python.exe' main.py
MEM 1.976562 1660228077.8306
MEM 12.343750 1660228077.9356
MEM 18.449219 1660228078.0413
MEM 22.476562 1660228078.1464
MEM 25.066406 1660228078.2523
MEM 28.457031 1660228078.3574
MEM 30.015625 1660228078.4626
MEM 32.531250 1660228078.5677
MEM 37.593750 1660228078.6746
MEM 41.941406 1660228078.7800
MEM 43.156250 1660228078.8854
MEM 43.777344 1660228078.9912
MEM 44.750000 1660228079.0967
MEM 46.238281 1660228079.2018
MEM 46.761719 1660228079.3072
MEM 48.085938 1660228079.4122
MEM 50.199219 1660228079.5180
MEM 52.628906 1660228079.6231
MEM 53.320312 1660228079.7289
MEM 55.421875 1660228079.8348
MEM 60.867188 1660228079.9415
MEM 67.332031 1660228080.0466
MEM 69.363281 1660228080.1524
MEM 73.382812 1660228080.2584
MEM 73.566406 1660228080.3643
MEM 73.566406 1660228080.4693
MEM 73.660156 1660228080.5747
MEM 73.660156 1660228080.6805
MEM 73.742188 1660228080.7859
MEM 73.804688 1660228080.8915
MEM 74.542969 1660228080.9972
MEM 75.750000 1660228081.1027
MEM 76.406250 1660228081.2116
MEM 77.531250 1660228081.3173
MEM 78.148438 1660228081.4242
MEM 80.378906 1660228081.5293
MEM 81.914062 1660228081.6359
MEM 82.140625 1660228081.7413
MEM 82.140625 1660228081.8471
MEM 82.179688 1660228081.9535
MEM 82.363281 1660228082.0584
MEM 82.058594 1660228082.1694
MEM 82.062500 1660228082.2780
MEM 82.058594 1660228082.3877
MEM 82.097656 1660228082.4974
MEM 82.101562 1660228082.6051
MEM 82.281250 1660228082.7141
MEM 82.105469 1660228082.8208
MEM 82.101562 1660228082.9295
MEM 82.101562 1660228083.0392
MEM 82.125000 1660228083.1459
MEM 82.125000 1660228083.2577
MEM 82.152344 1660228083.3637
MEM 82.347656 1660228083.4694
MEM 82.140625 1660228083.5755
MEM 82.136719 1660228083.6822
MEM 82.140625 1660228083.7880
MEM 82.144531 1660228083.8947
MEM 82.144531 1660228084.0016
MEM 82.441406 1660228084.1083
MEM 82.136719 1660228084.2138
MEM 82.136719 1660228084.3191
MEM 82.152344 1660228084.4248
MEM 82.351562 1660228084.5325
MEM 82.238281 1660228084.6386
MEM 82.250000 1660228084.7453
MEM 82.250000 1660228084.8527
MEM 82.253906 1660228084.9602
MEM 82.281250 1660228085.0663
MEM 82.746094 1660228085.1730
MEM 83.601562 1660228085.2798
MEM 92.640625 1660228085.3883
MEM 90.285156 1660228085.4952
MEM 93.144531 1660228085.6029
MEM 91.425781 1660228085.7095
MEM 92.554688 1660228085.8152
MEM 93.011719 1660228085.9214
MEM 96.960938 1660228086.0273
MEM 92.238281 1660228086.1332
MEM 95.039062 1660228086.2399
MEM 92.253906 1660228086.3457
MEM 92.257812 1660228086.4533
MEM 93.042969 1660228086.5590
MEM 92.277344 1660228086.6657
MEM 92.269531 1660228086.7715
MEM 95.738281 1660228086.8772
MEM 93.437500 1660228086.9831
MEM 100.574219 1660228087.0900
MEM 92.273438 1660228087.1968
MEM 96.296875 1660228087.3036
MEM 92.273438 1660228087.4094
MEM 90.726562 1660228087.5151
MEM 92.273438 1660228087.6218
MEM 92.273438 1660228087.7275
MEM 96.253906 1660228087.8344
MEM 93.046875 1660228087.9404
MEM 98.617188 1660228088.0471
MEM 92.273438 1660228088.1548
MEM 92.273438 1660228088.2605
MEM 93.046875 1660228088.3672
MEM 93.050781 1660228088.4739
MEM 92.273438 1660228088.5817
MEM 95.710938 1660228088.6894
MEM 92.281250 1660228088.7951
MEM 93.832031 1660228088.9018
MEM 92.285156 1660228089.0085
MEM 96.234375 1660228089.1146
MEM 93.066406 1660228089.2213
MEM 96.179688 1660228089.3271
MEM 92.300781 1660228089.4337
MEM 92.304688 1660228089.5415
MEM 92.296875 1660228089.6483
MEM 97.019531 1660228089.7537
MEM 92.296875 1660228089.8605
MEM 96.300781 1660228089.9675
MEM 92.296875 1660228090.0725
MEM 91.757812 1660228090.1777
MEM 92.296875 1660228090.2830
MEM 91.371094 1660228090.3889
MEM 92.296875 1660228090.4956
MEM 93.074219 1660228090.6023
MEM 93.070312 1660228090.7077
MEM 92.296875 1660228090.8135
MEM 99.140625 1660228090.9197
MEM 91.082031 1660228091.0263
MEM 97.410156 1660228091.1332
MEM 92.246094 1660228091.2397
MEM 89.539062 1660228091.3450
MEM 91.859375 1660228091.4517
MEM 91.085938 1660228091.5577
MEM 91.085938 1660228091.6634
MEM 91.085938 1660228091.7702
MEM 96.250000 1660228091.8782
MEM 92.246094 1660228091.9840
MEM 98.679688 1660228092.0919
MEM 91.863281 1660228092.1969
MEM 91.078125 1660228092.3028
MEM 91.863281 1660228092.4106
MEM 91.089844 1660228092.5164
MEM 91.863281 1660228092.6229
MEM 95.003906 1660228092.7296
MEM 91.093750 1660228092.8354
MEM 89.546875 1660228092.9422
MEM 91.093750 1660228093.0479
MEM 91.867188 1660228093.1546
MEM 91.867188 1660228093.2605
MEM 91.867188 1660228093.3664
MEM 96.523438 1660228093.4731
MEM 91.867188 1660228093.5798
MEM 91.097656 1660228093.6855
MEM 89.546875 1660228093.7914
MEM 91.089844 1660228093.8981
MEM 91.089844 1660228094.0038
MEM 94.707031 1660228094.1116
MEM 91.089844 1660228094.2173
MEM 100.136719 1660228094.3235
MEM 91.089844 1660228094.4294
MEM 89.542969 1660228094.5383
MEM 91.089844 1660228094.6441
MEM 92.343750 1660228094.7500
MEM 91.867188 1660228094.8558
MEM 91.082031 1660228094.9626
MEM 97.273438 1660228095.0694
MEM 91.082031 1660228095.1752
MEM 97.406250 1660228095.2813
MEM 91.855469 1660228095.3866
MEM 90.695312 1660228095.4927
MEM 91.078125 1660228095.5987
MEM 91.855469 1660228095.7038
MEM 92.242188 1660228095.8097
MEM 91.078125 1660228095.9164
MEM 92.628906 1660228096.0231
MEM 91.078125 1660228096.1288
MEM 96.246094 1660228096.2348
MEM 91.078125 1660228096.3400
MEM 93.609375 1660228096.4479
MEM 91.855469 1660228096.5538
MEM 89.531250 1660228096.6596
MEM 92.246094 1660228096.7664
MEM 91.085938 1660228096.8715
MEM 91.085938 1660228096.9774
MEM 92.250000 1660228097.0832
MEM 98.250000 1660228097.1890
MEM 92.250000 1660228097.2958
MEM 90.703125 1660228097.4009
MEM 92.250000 1660228097.5066
MEM 92.250000 1660228097.6122
MEM 96.195312 1660228097.7181
MEM 91.085938 1660228097.8239
MEM 96.062500 1660228097.9306
MEM 91.085938 1660228098.0365
MEM 97.414062 1660228098.1443
MEM 91.085938 1660228098.2500
MEM 90.820312 1660228098.3559
MEM 92.250000 1660228098.4618
MEM 92.250000 1660228098.5675
MEM 100.136719 1660228098.6744
MEM 92.250000 1660228098.7802
MEM 95.476562 1660228098.8862
MEM 91.085938 1660228098.9929
MEM 90.703125 1660228099.0997
MEM 91.089844 1660228099.2064
MEM 89.542969 1660228099.3121
MEM 91.089844 1660228099.4188
MEM 91.089844 1660228099.5265
MEM 97.625000 1660228099.6328
MEM 91.089844 1660228099.7395
MEM 89.542969 1660228099.8454
MEM 91.089844 1660228099.9513
MEM 91.089844 1660228100.0571
MEM 94.636719 1660228100.1629
MEM 91.089844 1660228100.2709
MEM 103.000000 1660228100.3772
MEM 91.089844 1660228100.4841
MEM 89.542969 1660228100.5908
MEM 91.089844 1660228100.6976
MEM 91.089844 1660228100.8026
MEM 97.281250 1660228100.9095
MEM 92.351562 1660228101.0162
MEM 96.687500 1660228101.1220
MEM 95.156250 1660228101.2278
MEM 101.445312 1660228101.3348
MEM 92.351562 1660228101.4407
MEM 90.804688 1660228101.5476
MEM 92.351562 1660228101.6544
MEM 95.156250 1660228101.7596
MEM 95.574219 1660228101.8647
MEM 92.355469 1660228101.9701
MEM 98.679688 1660228102.0778
MEM 95.570312 1660228102.1850
MEM 98.265625 1660228102.2927
MEM 96.347656 1660228102.4014
MEM 93.515625 1660228102.5101
MEM 92.359375 1660228102.6168
MEM 92.808594 1660228102.7235
MEM 95.574219 1660228102.8294
MEM 92.359375 1660228102.9363
MEM 95.574219 1660228103.0420
MEM 95.574219 1660228103.1479
MEM 103.207031 1660228103.2541
MEM 95.574219 1660228103.3598
MEM 95.574219 1660228103.4655
MEM 95.574219 1660228103.5713
MEM 95.160156 1660228103.6772
MEM 101.792969 1660228103.7851
MEM 92.359375 1660228103.8918
MEM 100.234375 1660228103.9987
MEM 97.125000 1660228104.1045
MEM 97.125000 1660228104.2098
MEM 99.347656 1660228104.3155
MEM 97.125000 1660228104.4214
MEM 101.406250 1660228104.5284
MEM 94.355469 1660228104.6341
MEM 96.351562 1660228104.7398
MEM 97.128906 1660228104.8468
MEM 97.125000 1660228104.9536
MEM 100.234375 1660228105.0597
MEM 95.570312 1660228105.1647
MEM 98.679688 1660228105.2718
MEM 95.570312 1660228105.3776
MEM 95.570312 1660228105.4843
MEM 95.570312 1660228105.5900
MEM 95.570312 1660228105.6959
MEM 94.691406 1660228105.8013
MEM 92.355469 1660228105.9072
MEM 97.109375 1660228106.0139
MEM 92.011719 1660228106.1189
MEM 99.050781 1660228106.2248
MEM 95.941406 1660228106.3305
MEM 91.171875 1660228106.4363
MEM 95.121094 1660228106.5422
MEM 94.773438 1660228106.6490
MEM 96.335938 1660228106.7550
MEM 96.324219 1660228106.8609
MEM 89.621094 1660228106.9666
MEM 92.011719 1660228107.0724
MEM 91.171875 1660228107.1783
MEM 91.171875 1660228107.2843
MEM 94.390625 1660228107.3901
MEM 97.500000 1660228107.4969
MEM 94.773438 1660228107.6028
MEM 97.882812 1660228107.7097
MEM 94.390625 1660228107.8155
MEM 94.296875 1660228107.9217
MEM 91.078125 1660228108.0284
MEM 89.527344 1660228108.1351
MEM 91.062500 1660228108.2418
MEM 94.667969 1660228108.3477
MEM 95.300781 1660228108.4538
MEM 92.707031 1660228108.5607
MEM 97.390625 1660228108.6684
MEM 91.062500 1660228108.7751
MEM 97.390625 1660228108.8815
MEM 95.832031 1660228108.9882
MEM 96.226562 1660228109.0959
MEM 94.281250 1660228109.2018
MEM 91.835938 1660228109.3085
MEM 94.281250 1660228109.4150
MEM 91.062500 1660228109.5227
MEM 90.882812 1660228109.6286
MEM 94.281250 1660228109.7344
MEM 91.062500 1660228109.8411
MEM 94.281250 1660228109.9498
MEM 97.390625 1660228110.0575
MEM 95.832031 1660228110.1643
MEM 99.335938 1660228110.2730
MEM 91.062500 1660228110.3808
MEM 98.550781 1660228110.4868
MEM 91.062500 1660228110.5925
MEM 91.062500 1660228110.6977
